Entity,Code,Year,Renewables (TWh - equivalent)
Italy,ITA,2012,275.36453
Italy,ITA,2013,327.3124
Italy,ITA,2014,347.87778
Italy,ITA,2015,313.9152
Italy,ITA,2016,309.06485
Italy,ITA,2017,296.87436
Italy,ITA,2018,328604
Italy,ITA,2019,326.72565
Italy,ITA,2020,324.5157
Italy,ITA,2021,324.1556
Japan,JPN,1965,224.93817
Japan,JPN,1966,234.63708
Japan,JPN,1967,202.7016
Japan,JPN,1968,217.19086
Japan,JPN,1969,222.80913
Japan,JPN,1970,223.64566
Japan,JPN,1971,249.64705
Japan,JPN,1972,252.34517
Japan,JPN,1973,198.18254
Japan,JPN,1974,245.35652
Japan,JPN,1975,247.70467
Japan,JPN,1976,248.21767
Japan,JPN,1977,217.28017
Japan,JPN,1978,209.47668
Japan,JPN,1979,241.87668
Japan,JPN,1980,264.17548
Japan,JPN,1981,262.2394
Japan,JPN,1982,272.37357
Japan,JPN,1983,283.8936
Japan,JPN,1984,249.96725
Japan,JPN,1985,285.0671
Japan,JPN,1986,282.54416
Japan,JPN,1987,267.8707
Japan,JPN,1988,317.54
Japan,JPN,1989,325.20544
Japan,JPN,1990,292539
Japan,JPN,1991,315.7524
Japan,JPN,1992,273.91995
Japan,JPN,1993,310.11636
Japan,JPN,1994,232.62888
Japan,JPN,1995,277.63992
Japan,JPN,1996,275744
Japan,JPN,1997,307.02957
Japan,JPN,1998,314.22382
Japan,JPN,1999,299.93912
Japan,JPN,2000,301.35263
Japan,JPN,2001,291.63046
Japan,JPN,2002,291.20798
Japan,JPN,2003,328.99823
Japan,JPN,2004,328.15796
Japan,JPN,2005,300.01965
Japan,JPN,2006,331.74423
Japan,JPN,2007,294.37476
Japan,JPN,2008,293.3896
Japan,JPN,2009,278.26636
Japan,JPN,2010,335.8387
Japan,JPN,2011,320.8033
Japan,JPN,2012,313.72977
Japan,JPN,2013,337.88907
Japan,JPN,2014,372643
Japan,JPN,2015,427.36575
Japan,JPN,2016,417028
Japan,JPN,2017,456.94104
Japan,JPN,2018,490.7385
Japan,JPN,2019,491.7787
Japan,JPN,2020,530.86774
Japan,JPN,2021,563.20416
Kazakhstan,KAZ,1985,15.4073105
Kazakhstan,KAZ,1986,14.139703
Kazakhstan,KAZ,1987,16.949348
Kazakhstan,KAZ,1988,20.673763
Kazakhstan,KAZ,1989,21.562395
Kazakhstan,KAZ,1990,21.781181
Kazakhstan,KAZ,1991,21.290321
Kazakhstan,KAZ,1992,20.302687
Kazakhstan,KAZ,1993,22.55887
Kazakhstan,KAZ,1994,27.142204
Kazakhstan,KAZ,1995,24.634678
Kazakhstan,KAZ,1996,21.677687
Kazakhstan,KAZ,1997,19.217472
Kazakhstan,KAZ,1998,18.15887
Kazakhstan,KAZ,1999,18.132257
Kazakhstan,KAZ,2000,22.269234
Kazakhstan,KAZ,2001,23.740673
Kazakhstan,KAZ,2002,25.947104
Kazakhstan,KAZ,2003,25.012236
Kazakhstan,KAZ,2004,23.216507
Kazakhstan,KAZ,2005,22.49489
Kazakhstan,KAZ,2006,22.103302
Kazakhstan,KAZ,2007,23.105639
Kazakhstan,KAZ,2008,20.962551
Kazakhstan,KAZ,2009,19.211357
Kazakhstan,KAZ,2010,22.265757
Kazakhstan,KAZ,2011,21.74777
Kazakhstan,KAZ,2012,20.948252
Kazakhstan,KAZ,2013,21.084095
Kazakhstan,KAZ,2014,22.424116
Kazakhstan,KAZ,2015,25.442255
Kazakhstan,KAZ,2016,32.087955
Kazakhstan,KAZ,2017,30.991158
Kazakhstan,KAZ,2018,28.85389
Kazakhstan,KAZ,2019,29.2541
Kazakhstan,KAZ,2020,31.341372
Kazakhstan,KAZ,2021,31.572311
Kuwait,KWT,1965,0
Kuwait,KWT,1966,0
Kuwait,KWT,1967,0
Kuwait,KWT,1968,0
Kuwait,KWT,1969,0
Kuwait,KWT,1970,0
Kuwait,KWT,1971,0
Kuwait,KWT,1972,0
Kuwait,KWT,1973,0
Kuwait,KWT,1974,0
Kuwait,KWT,1975,0
Kuwait,KWT,1976,0
Kuwait,KWT,1977,0
Kuwait,KWT,1978,0
Kuwait,KWT,1979,0
Kuwait,KWT,1980,0
Kuwait,KWT,1981,0
Kuwait,KWT,1982,0
Kuwait,KWT,1983,0
Kuwait,KWT,1984,0
Kuwait,KWT,1985,0
Kuwait,KWT,1986,0
Kuwait,KWT,1987,0
Kuwait,KWT,1988,0
Kuwait,KWT,1989,0
Kuwait,KWT,1990,0
Kuwait,KWT,1991,0
Kuwait,KWT,1992,0
Kuwait,KWT,1993,0
Kuwait,KWT,1994,0
Kuwait,KWT,1995,0
Kuwait,KWT,1996,0
Kuwait,KWT,1997,0
Kuwait,KWT,1998,0
Kuwait,KWT,1999,0
Kuwait,KWT,2000,0
Kuwait,KWT,2001,0
Kuwait,KWT,2002,0
Kuwait,KWT,2003,0
Kuwait,KWT,2004,0
Kuwait,KWT,2005,0
Kuwait,KWT,2006,0
Kuwait,KWT,2007,0
Kuwait,KWT,2008,0
Kuwait,KWT,2009,0
Kuwait,KWT,2010,0
Kuwait,KWT,2011,0
Kuwait,KWT,2012,0
Kuwait,KWT,2013,0.00049722224
Kuwait,KWT,2014,0.008888889
Kuwait,KWT,2015,0.013694445
Kuwait,KWT,2016,0.13067694
Kuwait,KWT,2017,0.18302749
Kuwait,KWT,2018,0.14598416
Kuwait,KWT,2019,0.16391554
Kuwait,KWT,2020,0.16374221
Latvia,LVA,1985,8.807912
Latvia,LVA,1986,8.873252
Latvia,LVA,1987,10.938015
Latvia,LVA,1988,8.873252
Latvia,LVA,1989,10.663585
Latvia,LVA,1990,13.294623
Latvia,LVA,1991,9.684139
Latvia,LVA,1992,7.45457
Latvia,LVA,1993,8.504301
Latvia,LVA,1994,9.772849
Latvia,LVA,1995,8.684677
Latvia,LVA,1996,5.5029445
Latvia,LVA,1997,8.737906
Latvia,LVA,1998,12.768282
Latvia,LVA,1999,8.158336
Latvia,LVA,2000,8.350531
Latvia,LVA,2001,8.341142
Latvia,LVA,2002,7.2560377
Latvia,LVA,2003,6.7874994
Latvia,LVA,2004,9.2215605
Latvia,LVA,2005,9.792366
Latvia,LVA,2006,7.9450545
Latvia,LVA,2007,8.011825
Latvia,LVA,2008,9.043102
Latvia,LVA,2009,9.941681
Latvia,LVA,2010,10.116726
Latvia,LVA,2011,8.543717
Latvia,LVA,2012,11.361194
Latvia,LVA,2013,9.863772
Latvia,LVA,2014,7.811687
Latvia,LVA,2015,7.881683
Latvia,LVA,2016,9.746449
Latvia,LVA,2017,15.02926
Latvia,LVA,2018,9.772039
Latvia,LVA,2019,8.930182
Latvia,LVA,2020,10.079671
Latvia,LVA,2021,10.09588
Lithuania,LTU,1985,1.1630625
Lithuania,LTU,1986,1.1369264
Lithuania,LTU,1987,1.0715858
Lithuania,LTU,1988,1.1369264
Lithuania,LTU,1989,1.1369264
Lithuania,LTU,1990,1.2241936
Lithuania,LTU,1991,0.9994625
Lithuania,LTU,1992,0.9196236
Lithuania,LTU,1993,1.1620966
Lithuania,LTU,1994,1.336559
Lithuania,LTU,1995,1.1029569
Lithuania,LTU,1996,0.9639786
Lithuania,LTU,1997,0.87231195
Lithuania,LTU,1998,1.2330644
Lithuania,LTU,1999,1.2241936
Lithuania,LTU,2000,1.0033064
Lithuania,LTU,2001,0.96263885
Lithuania,LTU,2002,1.0437102
Lithuania,LTU,2003,0.9651636
Lithuania,LTU,2004,1.2343458
Lithuania,LTU,2005,1.3180405
Lithuania,LTU,2006,1.2486973
Lithuania,LTU,2007,1.6616871
Lithuania,LTU,2008,1.718023
Lithuania,LTU,2009,1.950963
Lithuania,LTU,2010,2.5897963
Lithuania,LTU,2011,3.1356912
Lithuania,LTU,2012,3.341045
Lithuania,LTU,2013,4.3248124
Lithuania,LTU,2014,4.2841544
Lithuania,LTU,2015,4.746293
Lithuania,LTU,2016,5.836313
Lithuania,LTU,2017,7.021191
Lithuania,LTU,2018,6.1321526
Lithuania,LTU,2019,6.8050623
Lithuania,LTU,2020,7.0991673
Lithuania,LTU,2021,6.661013
Lower-middle-income countries,,1965,90.21225
Lower-middle-income countries,,1966,94.551636
Lower-middle-income countries,,1967,104.92228
Lower-middle-income countries,,1968,123.321884
Lower-middle-income countries,,1969,137.11502
Lower-middle-income countries,,1970,148.06938
Lower-middle-income countries,,1971,152.83583
Lower-middle-income countries,,1972,153.92014
Lower-middle-income countries,,1973,160.2074
Lower-middle-income countries,,1974,160.00383
Lower-middle-income countries,,1975,183.99403
Lower-middle-income countries,,1976,195.33112
Lower-middle-income countries,,1977,213.95929
Lower-middle-income countries,,1978,261.88977
Lower-middle-income countries,,1979,258.59033
Lower-middle-income countries,,1980,271.41733
Lower-middle-income countries,,1981,291.40863
Lower-middle-income countries,,1982,268.7132
Lower-middle-income countries,,1983,268.81796
Lower-middle-income countries,,1984,295.37225
Lower-middle-income countries,,1985,342.75076
Lower-middle-income countries,,1986,347.89725
Lower-middle-income countries,,1987,350.2905
Lower-middle-income countries,,1988,385.8505
Lower-middle-income countries,,1989,413.65073
Lower-middle-income countries,,1990,438.07184
Lower-middle-income countries,,1991,462.9487
Lower-middle-income countries,,1992,461.51224
Lower-middle-income countries,,1993,489.75888
Lower-middle-income countries,,1994,520.0542
Lower-middle-income countries,,1995,515.21826
Lower-middle-income countries,,1996,512.9617
Lower-middle-income countries,,1997,483.5722
Lower-middle-income countries,,1998,580.50946
Lower-middle-income countries,,1999,584.4772
Lower-middle-income countries,,2000,553.50323
Lower-middle-income countries,,2001,559.51276
Lower-middle-income countries,,2002,548.94257
Lower-middle-income countries,,2003,572.2649
Lower-middle-income countries,,2004,687.7674
Lower-middle-income countries,,2005,696.09314
Lower-middle-income countries,,2006,773.72
Lower-middle-income countries,,2007,818.48816
Lower-middle-income countries,,2008,786.30676
Lower-middle-income countries,,2009,790.2893
Lower-middle-income countries,,2010,844.87427
Lower-middle-income countries,,2011,939.53876
Lower-middle-income countries,,2012,898.5973
Lower-middle-income countries,,2013,1064.3104
Lower-middle-income countries,,2014,1087782
Lower-middle-income countries,,2015,1074.6826
Lower-middle-income countries,,2016,1135.1205
Lower-middle-income countries,,2017,1277.3376
Lower-middle-income countries,,2018,1387.0557
Lower-middle-income countries,,2019,1541.6134
Lower-middle-income countries,,2020,1618.3076
Lower-middle-income countries,,2021,1717.8225
Luxembourg,LUX,1965,0.25551942
Luxembourg,LUX,1966,0.2299325
Luxembourg,LUX,1967,0.25949636
Luxembourg,LUX,1968,0.26504084
Luxembourg,LUX,1969,0.23063639
Luxembourg,LUX,1970,0.2549339
Luxembourg,LUX,1971,0.14409415
Luxembourg,LUX,1972,0.16991445
Luxembourg,LUX,1973,0.15001693
Luxembourg,LUX,1974,0.22159387
Luxembourg,LUX,1975,0.19145028
Luxembourg,LUX,1976,0.1206275
Luxembourg,LUX,1977,0.2739919
Luxembourg,LUX,1978,0.26908055
Luxembourg,LUX,1979,0.2925311
Luxembourg,LUX,1980,0.30289972
Luxembourg,LUX,1981,0.3301
Luxembourg,LUX,1982,0.29954833
Luxembourg,LUX,1983,0.29299414
Luxembourg,LUX,1984,0.31468108
Luxembourg,LUX,1985,0.2632986
Luxembourg,LUX,1986,0.30883777
Luxembourg,LUX,1987,0.36616692
Luxembourg,LUX,1988,0.34537503
Luxembourg,LUX,1989,0.26783055
Luxembourg,LUX,1990,0.24690777
Luxembourg,LUX,1991,0.29300138
Luxembourg,LUX,1992,0.24456139
Luxembourg,LUX,1993,0.24508193
Luxembourg,LUX,1994,0.30243942
Luxembourg,LUX,1995,0.32244056
Luxembourg,LUX,1996,0.22673249
Luxembourg,LUX,1997,0.30830002
Luxembourg,LUX,1998,0.42706525
Luxembourg,LUX,1999,0.36474302
Luxembourg,LUX,2000,0.50983524
Luxembourg,LUX,2001,0.49922308
Luxembourg,LUX,2002,0.44895834
Luxembourg,LUX,2003,0.4192908
Luxembourg,LUX,2004,0.5758011
Luxembourg,LUX,2005,0.6137772
Luxembourg,LUX,2006,0.71805996
Luxembourg,LUX,2007,0.7709111
Luxembourg,LUX,2008,0.8201255
Luxembourg,LUX,2009,0.77915585
Luxembourg,LUX,2010,0.77899885
Luxembourg,LUX,2011,0.7183142
Luxembourg,LUX,2012,0.88699967
Luxembourg,LUX,2013,1.0528473
Luxembourg,LUX,2014,1.1328847
Luxembourg,LUX,2015,1.2229799
Luxembourg,LUX,2016,1.2960825
Luxembourg,LUX,2017,1.6886009
Luxembourg,LUX,2018,1.9297526
Luxembourg,LUX,2019,2.2533786
Luxembourg,LUX,2020,2.77354
Luxembourg,LUX,2021,2.9861615
Malaysia,MYS,1965,1.7357528
Malaysia,MYS,1966,2.0462365
Malaysia,MYS,1967,2.1438172
Malaysia,MYS,1968,2.3774195
Malaysia,MYS,1969,2.9983873
Malaysia,MYS,1970,3.554301
Malaysia,MYS,1971,3.0930107
Malaysia,MYS,1972,3.4123657
Malaysia,MYS,1973,3.276344
Malaysia,MYS,1974,2.9747312
Malaysia,MYS,1975,2.971774
Malaysia,MYS,1976,2.8032258
Malaysia,MYS,1977,2.2739246
Malaysia,MYS,1978,2.672972
Malaysia,MYS,1979,3.2631087
Malaysia,MYS,1980,4.165671
Malaysia,MYS,1981,4.616952
Malaysia,MYS,1982,4.4433823
Malaysia,MYS,1983,5.172375
Malaysia,MYS,1984,10.205894
Malaysia,MYS,1985,11.143169
Malaysia,MYS,1986,12.1845875
Malaysia,MYS,1987,14.68399
Malaysia,MYS,1988,16.940395
Malaysia,MYS,1989,15.65598
Malaysia,MYS,1990,11.906876
Malaysia,MYS,1991,13.156577
Malaysia,MYS,1992,12.6736555
Malaysia,MYS,1993,14.350269
Malaysia,MYS,1994,19.170162
Malaysia,MYS,1995,18.386559
Malaysia,MYS,1996,15.329032
Malaysia,MYS,1997,12.339516
Malaysia,MYS,1998,13.1793
Malaysia,MYS,1999,22.331182
Malaysia,MYS,2000,22.503622
Malaysia,MYS,2001,19.653246
Malaysia,MYS,2002,17.096416
Malaysia,MYS,2003,16.091185
Malaysia,MYS,2004,17.899305
Malaysia,MYS,2005,19.091908
Malaysia,MYS,2006,19.983313
Malaysia,MYS,2007,19.269487
Malaysia,MYS,2008,24.481546
Malaysia,MYS,2009,23.689701
Malaysia,MYS,2010,21.687065
Malaysia,MYS,2011,27.131847
Malaysia,MYS,2012,30.17845
Malaysia,MYS,2013,36.063553
Malaysia,MYS,2014,39.096565
Malaysia,MYS,2015,40.62947
Malaysia,MYS,2016,56.86096
Malaysia,MYS,2017,74.76526
Malaysia,MYS,2018,75.63354
Malaysia,MYS,2019,76.70701
Malaysia,MYS,2020,81.62267
Malaysia,MYS,2021,93.827576
Mexico,MEX,1965,26.207796
Mexico,MEX,1966,29.918816
Mexico,MEX,1967,32.57715
Mexico,MEX,1968,37.382256
Mexico,MEX,1969,39.641396
Mexico,MEX,1970,44.36962
Mexico,MEX,1971,43.08925
Mexico,MEX,1972,45.924995
Mexico,MEX,1973,48.86571
Mexico,MEX,1974,50.719143
Mexico,MEX,1975,46.362843
Mexico,MEX,1976,52.665768
Mexico,MEX,1977,58.4333
Mexico,MEX,1978,49.650326
Mexico,MEX,1979,56.14089
Mexico,MEX,1980,52.59901
Mexico,MEX,1981,75.530525
Mexico,MEX,1982,71.46343
Mexico,MEX,1983,65.146416
Mexico,MEX,1984,73.83444
Mexico,MEX,1985,88.71556
Mexico,MEX,1986,72607
Mexico,MEX,1987,69.562256
Mexico,MEX,1988,77.71535
Mexico,MEX,1989,88.23746
Mexico,MEX,1990,86.93521
Mexico,MEX,1991,83.60235
Mexico,MEX,1992,97.561035
Mexico,MEX,1993,97.49717
Mexico,MEX,1994,77.836914
Mexico,MEX,1995,100.10974
Mexico,MEX,1996,110.406876
Mexico,MEX,1997,94.84745
Mexico,MEX,1998,90.37532
Mexico,MEX,1999,114.151276
Mexico,MEX,2000,116.99239
Mexico,MEX,2001,102.40468
Mexico,MEX,2002,90.78677
Mexico,MEX,2003,78.122284
Mexico,MEX,2004,93.879585
Mexico,MEX,2005,103.126015
Mexico,MEX,2006,108.59275
Mexico,MEX,2007,101.77278
Mexico,MEX,2008,133.68286
Mexico,MEX,2009,98.06782
Mexico,MEX,2010,128.04065
Mexico,MEX,2011,125.71479
Mexico,MEX,2012,117.30828
Mexico,MEX,2013,109.124275
Mexico,MEX,2014,144.43576
Mexico,MEX,2015,129.77672
Mexico,MEX,2016,133.16417
Mexico,MEX,2017,140.41527
Mexico,MEX,2018,152.23492
Mexico,MEX,2019,148.48294
Mexico,MEX,2020,169.24628
Mexico,MEX,2021,198.29071
Middle Africa (BP),,1965,11.635753
Middle Africa (BP),,1966,12.102957
Middle Africa (BP),,1967,11.372581
Middle Africa (BP),,1968,11.8634405
Middle Africa (BP),,1969,12.892473
Middle Africa (BP),,1970,14.385753
Middle Africa (BP),,1971,15.346774
Middle Africa (BP),,1972,15.701612
Middle Africa (BP),,1973,17.02043
Middle Africa (BP),,1974,16.709946
Middle Africa (BP),,1975,18.35403
Middle Africa (BP),,1976,17.66801
Middle Africa (BP),,1977,18.132257
Middle Africa (BP),,1978,18.21801
Middle Africa (BP),,1979,18.626074
Middle Africa (BP),,1980,19.63145
Middle Africa (BP),,1981,20.73441
Middle Africa (BP),,1982,21.58602
Middle Africa (BP),,1983,22.79543
Middle Africa (BP),,1984,23.848118
Middle Africa (BP),,1985,27.041666
Middle Africa (BP),,1986,27.908064
Middle Africa (BP),,1987,27.955376
Middle Africa (BP),,1988,28.398924
Middle Africa (BP),,1989,33.8457
Middle Africa (BP),,1990,30.43109
Middle Africa (BP),,1991,29.524452
Middle Africa (BP),,1992,32.02311
Middle Africa (BP),,1993,30.225258
Middle Africa (BP),,1994,28.806149
Middle Africa (BP),,1995,32.05588
Middle Africa (BP),,1996,32.155933
Middle Africa (BP),,1997,30.00029
Middle Africa (BP),,1998,29.370451
Middle Africa (BP),,1999,30.565075
Middle Africa (BP),,2000,33.642708
Middle Africa (BP),,2001,34.182484
Middle Africa (BP),,2002,34.290924
Middle Africa (BP),,2003,35.271854
Middle Africa (BP),,2004,40.610497
Middle Africa (BP),,2005,41.534863
Middle Africa (BP),,2006,46.70408
Middle Africa (BP),,2007,43.150402
Middle Africa (BP),,2008,45.90331
Middle Africa (BP),,2009,45.408348
Middle Africa (BP),,2010,46.977715
Middle Africa (BP),,2011,47.524982
Middle Africa (BP),,2012,46.73204
Middle Africa (BP),,2013,53.414932
Middle Africa (BP),,2014,56.367416
Middle Africa (BP),,2015,57.0308
Middle Africa (BP),,2016,59.47402
Middle Africa (BP),,2017,66.47634
Middle Africa (BP),,2018,74.933464
Middle Africa (BP),,2019,79.770836
Middle Africa (BP),,2020,86.19719
Middle Africa (BP),,2021,87.67317
Middle East (BP),,1965,6.9366736
Middle East (BP),,1966,7.5288396
Middle East (BP),,1967,8.364718
Middle East (BP),,1968,9.110934
Middle East (BP),,1969,10.041722
Middle East (BP),,1970,10.584957
Middle East (BP),,1971,11.103193
Middle East (BP),,1972,13.51097
Middle East (BP),,1973,11.089944
Middle East (BP),,1974,14.240672
Middle East (BP),,1975,16.087364
Middle East (BP),,1976,18.703072
Middle East (BP),,1977,20.989305
Middle East (BP),,1978,29.014738
Middle East (BP),,1979,28.433903
Middle East (BP),,1980,28.631645
Middle East (BP),,1981,30.20373
Middle East (BP),,1982,31.361448
Middle East (BP),,1983,30.223001
Middle East (BP),,1984,30.673695
Middle East (BP),,1985,30.865053
Middle East (BP),,1986,32.760483
Middle East (BP),,1987,41.146503
Middle East (BP),,1988,42.28199
Middle East (BP),,1989,37.32903
Middle East (BP),,1990,45.16582
Middle East (BP),,1991,32.556984
Middle East (BP),,1992,52.717384
Middle East (BP),,1993,59.28091
Middle East (BP),,1994,48.940407
Middle East (BP),,1995,55.158794
Middle East (BP),,1996,55.29384
Middle East (BP),,1997,47.104992
Middle East (BP),,1998,50.9003
Middle East (BP),,1999,35.007942
Middle East (BP),,2000,31.831745
Middle East (BP),,2001,34.283787
Middle East (BP),,2002,49.36862
Middle East (BP),,2003,53.87018
Middle East (BP),,2004,66.834564
Middle East (BP),,2005,68.93146
Middle East (BP),,2006,80.91055
Middle East (BP),,2007,76.07341
Middle East (BP),,2008,39.214756
Middle East (BP),,2009,34.865227
Middle East (BP),,2010,49.41437
Middle East (BP),,2011,52.43414
Middle East (BP),,2012,61.51602
Middle East (BP),,2013,67.2805
Middle East (BP),,2014,59.14834
Middle East (BP),,2015,51.676353
Middle East (BP),,2016,64.17903
Middle East (BP),,2017,67.817024
Middle East (BP),,2018,53.53175
Middle East (BP),,2019,139.59999
Middle East (BP),,2020,115.7037
Middle East (BP),,2021,100.34922
Morocco,MAR,1965,3.586828
Morocco,MAR,1966,3.1166666
Morocco,MAR,1967,2.7559137
Morocco,MAR,1968,3.1284945
Morocco,MAR,1969,4.0451612
Morocco,MAR,1970,3.9801073
Morocco,MAR,1971,4.4946237
Morocco,MAR,1972,4.7193546
Morocco,MAR,1973,3.524731
Morocco,MAR,1974,3.9534945
Morocco,MAR,1975,3.004301
Morocco,MAR,1976,2.9510753
Morocco,MAR,1977,4.03629
Morocco,MAR,1978,4.1870966
Morocco,MAR,1979,4.6779566
Morocco,MAR,1980,4.4798384
Morocco,MAR,1981,3.0279567
Morocco,MAR,1982,1.6913978
Morocco,MAR,1983,1.4223119
Morocco,MAR,1984,1.0822581
Morocco,MAR,1985,1.4370967
Morocco,MAR,1986,1.9013442
Morocco,MAR,1987,2.439516
Morocco,MAR,1988,2.767742
Morocco,MAR,1989,3.4212368
Morocco,MAR,1990,3.6075268
Morocco,MAR,1991,3.6252687
Morocco,MAR,1992,2.8505375
Morocco,MAR,1993,1.3099461
Morocco,MAR,1994,2.483871
Morocco,MAR,1995,1.8067205
Morocco,MAR,1996,5.786828
Morocco,MAR,1997,6.159408
Morocco,MAR,1998,5.25457
Morocco,MAR,1999,2.439516
Morocco,MAR,2000,2.3123655
Morocco,MAR,2001,3.1378512
Morocco,MAR,2002,3.0239148
Morocco,MAR,2003,4.7695794
Morocco,MAR,2004,5.159025
Morocco,MAR,2005,3.353346
Morocco,MAR,2006,3.3171744
Morocco,MAR,2007,3.3394237
Morocco,MAR,2008,3.4116938
Morocco,MAR,2009,8.265036
Morocco,MAR,2010,11.453984
Morocco,MAR,2011,7.442024
Morocco,MAR,2012,6.4685035
Morocco,MAR,2013,10.901673
Morocco,MAR,2014,9.647913
Morocco,MAR,2015,11.876288
Morocco,MAR,2016,12.467767
Morocco,MAR,2017,12.334846
Morocco,MAR,2018,17.155798
Morocco,MAR,2019,19.884281
Morocco,MAR,2020,18.329823
Morocco,MAR,2021,20.266642
Netherlands,NLD,1965,0
Netherlands,NLD,1966,0
Netherlands,NLD,1967,0
Netherlands,NLD,1968,0
Netherlands,NLD,1969,0
Netherlands,NLD,1970,0
Netherlands,NLD,1971,0
Netherlands,NLD,1972,0
Netherlands,NLD,1973,0
Netherlands,NLD,1974,0
Netherlands,NLD,1975,2.56334
Netherlands,NLD,1976,2.783602
Netherlands,NLD,1977,2.767641
Netherlands,NLD,1978,3.8657594
Netherlands,NLD,1979,3.5305781
Netherlands,NLD,1980,3.2688172
Netherlands,NLD,1981,3.4635415
Netherlands,NLD,1982,0.8459341
Netherlands,NLD,1983,0.73739916
Netherlands,NLD,1984,0.0542675
Netherlands,NLD,1985,1.4166234
Netherlands,NLD,1986,1.7770944
Netherlands,NLD,1987,2.2497883
Netherlands,NLD,1988,2.718719
Netherlands,NLD,1989,3.0504034
Netherlands,NLD,1990,2.5557127
Netherlands,NLD,1991,2.9618952
Netherlands,NLD,1992,3.192998
Netherlands,NLD,1993,3.5443757
Netherlands,NLD,1994,3.9969714
Netherlands,NLD,1995,4.4469967
Netherlands,NLD,1996,5.7356205
Netherlands,NLD,1997,6.352725
Netherlands,NLD,1998,7.311435
Netherlands,NLD,1999,7.898447
Netherlands,NLD,2000,9.321731
Netherlands,NLD,2001,10.334042
Netherlands,NLD,2002,12.409909
Netherlands,NLD,2003,12.252637
Netherlands,NLD,2004,16.365187
Netherlands,NLD,2005,23.112946
Netherlands,NLD,2006,25.224594
Netherlands,NLD,2007,26.773558
Netherlands,NLD,2008,31.88191
Netherlands,NLD,2009,37.02268
Netherlands,NLD,2010,36.71608
Netherlands,NLD,2011,41.734135
Netherlands,NLD,2012,41.979763
Netherlands,NLD,2013,40.53986
Netherlands,NLD,2014,38.57615
Netherlands,NLD,2015,44.296833
Netherlands,NLD,2016,46.842854
Netherlands,NLD,2017,54.164646
Netherlands,NLD,2018,59.096764
Netherlands,NLD,2019,71.97423
Netherlands,NLD,2020,101.15308
Netherlands,NLD,2021,119.42582
New Zealand,NZL,1965,33.450394
New Zealand,NZL,1966,35.807735
New Zealand,NZL,1967,36.39769
New Zealand,NZL,1968,38.48805
New Zealand,NZL,1969,38.173737
New Zealand,NZL,1970,41.078453
New Zealand,NZL,1971,46.126778
New Zealand,NZL,1972,48.704037
New Zealand,NZL,1973,48.16772
New Zealand,NZL,1974,51.04314
New Zealand,NZL,1975,55.49346
New Zealand,NZL,1976,51.908207
New Zealand,NZL,1977,49.3873
New Zealand,NZL,1978,52.23078
New Zealand,NZL,1979,60.113255
New Zealand,NZL,1980,63.104145
New Zealand,NZL,1981,63.955303
New Zealand,NZL,1982,59.97578
New Zealand,NZL,1983,64.308014
New Zealand,NZL,1984,66.59707
New Zealand,NZL,1985,64.2581
New Zealand,NZL,1986,71.53147
New Zealand,NZL,1987,71.01694
New Zealand,NZL,1988,74.101456
New Zealand,NZL,1989,74.29947
New Zealand,NZL,1990,77.2343
New Zealand,NZL,1991,76.8585
New Zealand,NZL,1992,71.37511
New Zealand,NZL,1993,78.905014
New Zealand,NZL,1994,85.43342
New Zealand,NZL,1995,90.31676
New Zealand,NZL,1996,86.10783
New Zealand,NZL,1997,77.743774
New Zealand,NZL,1998,84.603134
New Zealand,NZL,1999,78.2562
New Zealand,NZL,2000,83.52207
New Zealand,NZL,2001,74.31898
New Zealand,NZL,2002,82.70876
New Zealand,NZL,2003,78.27595
New Zealand,NZL,2004,89.19228
New Zealand,NZL,2005,79.31555
New Zealand,NZL,2006,80.29868
New Zealand,NZL,2007,81.388565
New Zealand,NZL,2008,79.33142
New Zealand,NZL,2009,87.11145
New Zealand,NZL,2010,91.18768
New Zealand,NZL,2011,93.45219
New Zealand,NZL,2012,87.843895
New Zealand,NZL,2013,88.56779
New Zealand,NZL,2014,94.13023
New Zealand,NZL,2015,96.1643
New Zealand,NZL,2016,99.32694
New Zealand,NZL,2017,96.19945
New Zealand,NZL,2018,98.28938
New Zealand,NZL,2019,96.99463
New Zealand,NZL,2020,93.452446
New Zealand,NZL,2021,94.00243
Non-OECD (BP),,1965,616703
Non-OECD (BP),,1966,674.53723
Non-OECD (BP),,1967,680.11554
Non-OECD (BP),,1968,774.5706
Non-OECD (BP),,1969,848.11926
Non-OECD (BP),,1970,936.7248
Non-OECD (BP),,1971,991.47015
Non-OECD (BP),,1972,1047.0427
Non-OECD (BP),,1973,1095.1023
Non-OECD (BP),,1974,1206.4718
Non-OECD (BP),,1975,1255.3674
Non-OECD (BP),,1976,1347.9518
Non-OECD (BP),,1977,1475.3839
Non-OECD (BP),,1978,1632.7281
Non-OECD (BP),,1979,1743.38
Non-OECD (BP),,1980,1880.8685
Non-OECD (BP),,1981,1946.1423
Non-OECD (BP),,1982,1960.4011
Non-OECD (BP),,1983,2051.9067
Non-OECD (BP),,1984,2240.7488
Non-OECD (BP),,1985,2367295
Non-OECD (BP),,1986,2480.8792
Non-OECD (BP),,1987,2556.4153
Non-OECD (BP),,1988,2709642
Non-OECD (BP),,1989,2782.0615
Non-OECD (BP),,1990,2878.4932
Non-OECD (BP),,1991,2988.7688
Non-OECD (BP),,1992,3025.7122
